rank,pls_min_mv,driver,points,back,starts,pole,win,top_5,top_10,winnings,year,race_num
33,--,Casey Atwood,2444,-1819,32,0,0,0,0,"$1,854,280",2002,32
34,+1,Steve Park,2273,-1990,28,0,0,0,2,"$2,359,390",2002,32
35,-1,Jerry Nadeau,2250,-2013,28,0,0,0,1,"$1,801,760",2002,32
36,--,Joe Nemechek,2184,-2079,29,0,0,1,1,"$1,977,760",2002,32
37,--,Brett Bodine,2160,-2103,30,0,0,0,0,"$1,672,970",2002,32
38,+1,Todd Bodine,1808,-2455,21,1,0,1,4,"$1,665,000",2002,32
39,-1,Hut Stricklin,1781,-2482,22,0,0,0,0,"$1,313,550",2002,32
40,--,Stacy Compton,1527,-2736,21,0,0,0,0,"$1,185,710",2002,32
41,--,Kenny Wallace,1465,-2798,17,0,0,0,1,"$1,176,250",2002,32
42,--,Mike Wallace,1238,-3025,17,0,0,0,1,"$1,088,310",2002,32
43,--,Steve Grissom,769,-3494,10,0,0,0,1,"$529,781",2002,32
44,--,Geoffrey Bodine,736,-3527,9,0,0,1,2,"$1,158,640",2002,32
45,--,Hermie Sadler,648,-3615,9,0,0,0,0,"$434,270",2002,32
46,--,Rick Mast,576,-3687,9,0,0,0,0,"$469,843",2002,32
47,--,Buckshot Jones,559,-3704,7,0,0,0,0,"$394,223",2002,32
48,--,Greg Biffle,394,-3869,5,0,0,0,0,"$298,759",2002,32
49,--,Shawna Robinson,361,-3902,7,0,0,0,0,"$428,519",2002,32
50,--,Frank Kimmel,292,-3971,6,0,0,0,0,"$407,579",2002,32
51,--,Tony Raines,272,-3991,5,0,0,0,0,"$231,149",2002,32
52,--,Jamie McMurray,270,-3993,2,0,1,1,1,"$303,729",2002,32
53,+2,Ted Musgrave,258,-4005,3,0,0,0,0,"$183,495",2002,32
54,-1,Morgan Shepherd,202,-4061,5,0,0,0,0,"$214,397",2002,32
55,-1,Derrike Cope,199,-4064,4,0,0,0,0,"$201,216",2002,32
56,--,Boris Said,164,-4099,2,0,0,0,0,"$87,400",2002,32
57,--,PJ Jones,160,-4103,1,0,0,1,1,"$65,950",2002,32
58,--,Scott Wimmer,155,-4108,2,0,0,0,0,"$103,635",2002,32
59,--,Scott Pruett,150,-4113,1,0,0,0,1,"$66,690",2002,32
60,--,Kevin Lepage,132,-4131,3,0,0,0,0,"$173,787",2002,32
61,--,Ron Hornaday,122,-4141,2,0,0,0,0,"$141,336",2002,32
62,--,Mike Bliss,121,-4142,1,0,0,0,0,"$81,942",2002,32
63,-1,Tim Sauter,113,-4150,2,0,0,0,0,"$85,060",2002,32
64,-1,Dick Trickle,111,-4152,3,0,0,0,0,"$136,830",2002,32
65,-1,Robert Pressley,97,-4166,1,0,0,0,0,"$150,859",2002,32
66,-1,Tom Hubert,91,-4172,1,0,0,0,0,"$41,925",2002,32
67,-1,Ron Fellows,88,-4175,1,0,0,0,0,"$47,930",2002,32
68,-1,Jay Sauter,86,-4177,2,0,0,0,0,"$94,682",2002,32
69,-1,Stuart Kirby,86,-4177,2,0,0,0,0,"$105,503",2002,32
70,-1,Kirk Shelmerdine,77,-4186,2,0,0,0,0,"$97,127",2002,32
71,-1,Lance Hooper,70,-4193,1,0,0,0,0,"$51,840",2002,32
72,-1,Andy Hillenburg,68,-4195,2,0,0,0,0,"$101,629",2002,32
73,-1,Jim Inglebright,67,-4196,1,0,0,0,0,"$47,190",2002,32
74,-1,Chad Little,64,-4199,1,0,0,0,0,"$49,745",2002,32
75,-1,Jack Sprague,58,-4205,1,0,0,0,0,"$53,550",2002,32
76,-1,Hideo Fukuyama,46,-4217,1,0,0,0,0,"$44,275",2002,32
77,-1,Jason Small,40,-4223,1,0,0,0,0,"$41,130",2002,32
78,-1,Dave Marcis,37,-4226,1,0,0,0,0,"$137,110",2002,32
79,-1,Austin Cameron,37,-4226,1,0,0,0,0,"$46,945",2002,32
80,-1,Joe Varde,37,-4226,1,0,0,0,0,"$37,610",2002,32
81,-1,Randy Renfrow,34,-4229,1,0,0,0,0,"$71,193",2002,32
82,-1,Gary Bradberry,34,-4229,1,0,0,0,0,"$40,399",2002,32
83,-1,Jason Hedlesky,34,-4229,1,0,0,0,0,"$39,160",2002,32
85,-2,Carl Long,0,-4263,1,0,0,0,0,"$86,413",2002,32
1,--,Tony Stewart,4428,0,33,2,3,15,20,"$4,404,940",2002,33
2,+1,Mark Martin,4282,-146,33,0,1,9,19,"$4,856,180",2002,33
3,-1,Jimmie Johnson,4278,-150,33,4,3,6,20,"$2,698,200",2002,33
4,+1,Ryan Newman,4225,-203,33,6,1,14,21,"$4,143,580",2002,33
5,-1,Rusty Wallace,4201,-227,33,1,0,6,16,"$3,755,390",2002,33
6,+1,Kurt Busch,4131,-297,33,1,3,10,17,"$3,257,650",2002,33
7,-1,Jeff Gordon,4127,-301,33,3,3,10,17,"$4,569,850",2002,33
8,--,Matt Kenseth,4067,-361,33,1,4,10,17,"$3,518,230",2002,33
9,+1,Dale Jarrett,4027,-401,33,1,2,10,17,"$3,676,520",2002,33
10,-1,Ricky Rudd,3990,-438,33,1,1,8,12,"$3,737,910",2002,33
11,+1,Dale Earnhardt Jr,3944,-484,33,2,2,10,15,"$4,347,200",2002,33
12,-1,Bill Elliott,3888,-540,33,4,2,6,12,"$3,524,000",2002,33
13,+1,Jeff Burton,3807,-621,33,0,0,3,12,"$3,463,350",2002,33
14,+1,Michael Waltrip,3736,-692,33,0,1,4,10,"$2,673,950",2002,33
15,-2,Sterling Marlin,3703,-725,29,0,2,8,14,"$3,711,150",2002,33
16,--,Ricky Craven,3598,-830,33,2,0,3,8,"$2,333,850",2002,33
17,--,Bobby Labonte,3537,-891,33,0,1,5,6,"$3,589,090",2002,33
18,--,Jeff Green,3458,-970,33,0,0,4,5,"$2,001,770",2002,33
19,--,Dave Blaney,3373,-1055,33,0,0,0,4,"$2,482,020",2002,33
20,--,Robby Gordon,3335,-1093,33,0,0,1,5,"$2,840,150",2002,33
21,--,Kyle Petty,3291,-1137,33,0,0,0,1,"$1,873,150",2002,33
22,--,Kevin Harvick,3201,-1227,32,1,1,5,8,"$3,481,470",2002,33
23,--,Terry Labonte,3186,-1242,33,0,0,1,4,"$2,930,720",2002,33
24,+1,Ward Burton,3086,-1342,33,1,2,3,8,"$4,596,240",2002,33
25,-1,Jeremy Mayfield,3057,-1371,33,0,0,2,4,"$2,342,230",2002,33
26,--,Elliott Sadler,3031,-1397,33,0,0,2,5,"$3,171,340",2002,33
27,--,Jimmy Spencer,2986,-1442,31,0,0,2,6,"$2,007,130",2002,33
28,--,John Andretti,2885,-1543,33,0,0,0,1,"$2,739,200",2002,33
29,--,Ken Schrader,2723,-1705,33,0,0,0,0,"$2,300,480",2002,33
30,--,Johnny Benson Jr,2708,-1720,28,0,0,2,6,"$2,437,430",2002,33
31,+1,Mike Skinner,2590,-1838,33,0,0,0,0,"$1,942,130",2002,33
32,-1,Bobby Hamilton,2573,-1855,28,0,0,0,2,"$2,024,620",2002,33
33,--,Casey Atwood,2493,-1935,33,0,0,0,0,"$1,908,430",2002,33
34,--,Steve Park,2391,-2037,29,0,0,0,2,"$2,455,740",2002,33
35,+1,Joe Nemechek,2359,-2069,30,0,0,2,2,"$2,131,160",2002,33
36,-1,Jerry Nadeau,2250,-2178,28,0,0,0,1,"$1,801,760",2002,33
37,--,Brett Bodine,2221,-2207,31,0,0,0,0,"$1,727,490",2002,33
38,--,Todd Bodine,1848,-2580,22,1,0,1,4,"$1,744,180",2002,33
39,--,Hut Stricklin,1781,-2647,22,0,0,0,0,"$1,313,550",2002,33
40,--,Stacy Compton,1527,-2901,21,0,0,0,0,"$1,185,710",2002,33
41,--,Kenny Wallace,1520,-2908,18,0,0,0,1,"$1,230,580",2002,33
42,--,Mike Wallace,1308,-3120,18,0,0,0,1,"$1,143,310",2002,33
43,--,Steve Grissom,769,-3659,10,0,0,0,1,"$529,781",2002,33
44,--,Geoffrey Bodine,736,-3692,9,0,0,1,2,"$1,158,640",2002,33
45,--,Hermie Sadler,648,-3780,9,0,0,0,0,"$434,270",2002,33
46,--,Rick Mast,576,-3852,9,0,0,0,0,"$469,843",2002,33
47,--,Buckshot Jones,559,-3869,7,0,0,0,0,"$394,223",2002,33
48,+4,Jamie McMurray,416,-4012,3,0,1,1,2,"$414,471",2002,33
49,-1,Greg Biffle,394,-4034,5,0,0,0,0,"$298,759",2002,33
50,-1,Shawna Robinson,361,-4067,7,0,0,0,0,"$428,519",2002,33
51,--,Tony Raines,348,-4080,6,0,0,0,0,"$286,449",2002,33
52,+1,Ted Musgrave,337,-4091,4,0,0,0,0,"$241,945",2002,33
53,-3,Frank Kimmel,292,-4136,6,0,0,0,0,"$407,579",2002,33
54,+1,Derrike Cope,251,-4177,5,0,0,0,0,"$255,416",2002,33
55,-1,Morgan Shepherd,202,-4226,5,0,0,0,0,"$214,397",2002,33
56,--,Boris Said,164,-4264,2,0,0,0,0,"$87,400",2002,33
57,--,PJ Jones,160,-4268,1,0,0,1,1,"$65,950",2002,33
58,--,Scott Wimmer,155,-4273,2,0,0,0,0,"$103,635",2002,33
59,--,Scott Pruett,150,-4278,1,0,0,0,1,"$66,690",2002,33
60,--,Kevin Lepage,132,-4296,3,0,0,0,0,"$173,787",2002,33
61,--,Ron Hornaday,122,-4306,2,0,0,0,0,"$141,336",2002,33
62,--,Mike Bliss,121,-4307,1,0,0,0,0,"$81,942",2002,33
63,--,Tim Sauter,113,-4315,2,0,0,0,0,"$85,060",2002,33
64,--,Dick Trickle,111,-4317,3,0,0,0,0,"$136,830",2002,33
65,--,Robert Pressley,97,-4331,1,0,0,0,0,"$150,859",2002,33
66,--,Tom Hubert,91,-4337,1,0,0,0,0,"$41,925",2002,33
67,--,Ron Fellows,88,-4340,1,0,0,0,0,"$47,930",2002,33
68,--,Jay Sauter,86,-4342,2,0,0,0,0,"$94,682",2002,33
69,--,Stuart Kirby,86,-4342,2,0,0,0,0,"$105,503",2002,33
70,+6,Hideo Fukuyama,80,-4348,2,0,0,0,0,"$79,005",2002,33
71,-1,Kirk Shelmerdine,77,-4351,2,0,0,0,0,"$97,127",2002,33
72,-1,Lance Hooper,70,-4358,1,0,0,0,0,"$51,840",2002,33
73,-1,Andy Hillenburg,68,-4360,2,0,0,0,0,"$101,629",2002,33
74,-1,Jim Inglebright,67,-4361,1,0,0,0,0,"$47,190",2002,33
75,-1,Chad Little,64,-4364,1,0,0,0,0,"$49,745",2002,33
76,-1,Jack Sprague,58,-4370,1,0,0,0,0,"$53,550",2002,33
77,+8,Carl Long,46,-4382,2,0,0,0,0,"$140,513",2002,33
78,-1,Jason Small,40,-4388,1,0,0,0,0,"$41,130",2002,33
79,-1,Dave Marcis,37,-4391,1,0,0,0,0,"$137,110",2002,33
80,-1,Austin Cameron,37,-4391,1,0,0,0,0,"$46,945",2002,33
81,-1,Joe Varde,37,-4391,1,0,0,0,0,"$37,610",2002,33
82,-1,Randy Renfrow,34,-4394,1,0,0,0,0,"$71,193",2002,33
83,-1,Gary Bradberry,34,-4394,1,0,0,0,0,"$40,399",2002,33
84,-1,Jason Hedlesky,34,-4394,1,0,0,0,0,"$39,160",2002,33
1,--,Tony Stewart,4549,0,34,2,3,15,20,"$4,496,420",2002,34
2,--,Mark Martin,4437,-112,34,0,1,10,20,"$4,987,100",2002,34
3,--,Jimmie Johnson,4330,-219,34,4,3,6,20,"$2,737,480",2002,34
4,--,Ryan Newman,4324,-225,34,6,1,14,21,"$4,203,630",2002,34
5,+1,Kurt Busch,4301,-248,34,1,3,11,18,"$3,338,050",2002,34
6,-1,Rusty Wallace,4283,-266,34,1,0,6,16,"$3,840,170",2002,34
7,--,Jeff Gordon,4282,-267,34,3,3,11,18,"$4,676,560",2002,34
8,--,Matt Kenseth,4209,-340,34,1,4,10,18,"$3,582,400",2002,34
9,--,Dale Jarrett,4154,-395,34,1,2,10,17,"$3,757,420",2002,34
10,--,Ricky Rudd,4093,-456,34,1,1,8,12,"$3,827,470",2002,34
11,--,Dale Earnhardt Jr,4005,-544,34,2,2,10,15,"$4,406,300",2002,34
12,+1,Jeff Burton,3967,-582,34,0,0,4,13,"$3,569,610",2002,34
13,-1,Bill Elliott,3939,-610,34,4,2,6,12,"$3,589,820",2002,34
14,--,Michael Waltrip,3842,-707,34,0,1,4,10,"$2,727,850",2002,34
15,+1,Ricky Craven,3736,-813,34,2,0,3,9,"$2,394,020",2002,34
16,-1,Sterling Marlin,3703,-846,29,0,2,8,14,"$3,711,150",2002,34
17,--,Bobby Labonte,3688,-861,34,0,1,5,7,"$3,681,540",2002,34
18,--,Jeff Green,3597,-952,34,0,0,4,6,"$2,055,440",2002,34
19,--,Dave Blaney,3485,-1064,34,0,0,0,4,"$2,547,220",2002,34
20,--,Robby Gordon,3465,-1084,34,0,0,1,5,"$2,915,130",2002,34
21,--,Kyle Petty,3364,-1185,34,0,0,0,1,"$1,913,670",2002,34
22,--,Kevin Harvick,3286,-1263,33,1,1,5,8,"$3,568,000",2002,34
23,--,Terry Labonte,3253,-1296,34,0,0,1,4,"$2,999,300",2002,34
24,+1,Jeremy Mayfield,3157,-1392,34,0,0,2,4,"$2,395,730",2002,34
25,+1,Elliott Sadler,3146,-1403,34,0,0,2,5,"$3,239,440",2002,34
26,-2,Ward Burton,3129,-1420,34,1,2,3,8,"$4,678,330",2002,34
27,--,Jimmy Spencer,3056,-1493,32,0,0,2,6,"$2,047,000",2002,34
28,--,John Andretti,2994,-1555,34,0,0,0,1,"$2,812,590",2002,34
29,+1,Johnny Benson Jr,2888,-1661,29,0,1,3,7,"$2,600,400",2002,34
30,-1,Ken Schrader,2820,-1729,34,0,0,0,0,"$2,361,710",2002,34
31,--,Mike Skinner,2740,-1809,34,0,0,0,1,"$2,011,760",2002,34
32,--,Bobby Hamilton,2622,-1927,29,0,0,0,2,"$2,071,830",2002,34
33,--,Casey Atwood,2569,-1980,34,0,0,0,0,"$1,951,080",2002,34
34,--,Steve Park,2482,-2067,30,0,0,0,2,"$2,529,870",2002,34
35,--,Joe Nemechek,2438,-2111,31,0,0,2,2,"$2,182,500",2002,34
36,+1,Brett Bodine,2276,-2273,32,0,0,0,0,"$1,766,820",2002,34
37,-1,Jerry Nadeau,2250,-2299,28,0,0,0,1,"$1,801,760",2002,34
38,--,Todd Bodine,1890,-2659,23,1,0,1,4,"$1,808,500",2002,34
39,--,Hut Stricklin,1781,-2768,22,0,0,0,0,"$1,313,550",2002,34
40,+1,Kenny Wallace,1644,-2905,19,0,0,0,1,"$1,279,330",2002,34
41,-1,Stacy Compton,1527,-3022,21,0,0,0,0,"$1,185,710",2002,34
42,--,Mike Wallace,1342,-3207,19,0,0,0,1,"$1,181,540",2002,34
43,--,Steve Grissom,769,-3780,10,0,0,0,1,"$529,781",2002,34
44,--,Geoffrey Bodine,736,-3813,9,0,0,1,2,"$1,158,640",2002,34
45,--,Hermie Sadler,688,-3861,10,0,0,0,0,"$473,290",2002,34
46,--,Rick Mast,576,-3973,9,0,0,0,0,"$469,843",2002,34
47,--,Buckshot Jones,559,-3990,7,0,0,0,0,"$394,223",2002,34
48,--,Jamie McMurray,539,-4010,4,0,1,1,2,"$504,538",2002,34
49,--,Greg Biffle,482,-4067,6,0,0,0,0,"$343,109",2002,34
50,--,Shawna Robinson,361,-4188,7,0,0,0,0,"$428,519",2002,34
51,--,Tony Raines,348,-4201,6,0,0,0,0,"$286,449",2002,34
52,--,Ted Musgrave,337,-4212,4,0,0,0,0,"$241,945",2002,34
53,--,Frank Kimmel,292,-4257,6,0,0,0,0,"$407,579",2002,34
54,--,Derrike Cope,251,-4298,5,0,0,0,0,"$255,416",2002,34
55,--,Morgan Shepherd,202,-4347,5,0,0,0,0,"$214,397",2002,34
56,--,Boris Said,164,-4385,2,0,0,0,0,"$87,400",2002,34
57,--,PJ Jones,160,-4389,1,0,0,1,1,"$65,950",2002,34
58,--,Scott Wimmer,155,-4394,2,0,0,0,0,"$103,635",2002,34
59,--,Scott Pruett,150,-4399,1,0,0,0,1,"$66,690",2002,34
60,--,Kevin Lepage,132,-4417,3,0,0,0,0,"$173,787",2002,34
61,--,Ron Hornaday,122,-4427,2,0,0,0,0,"$141,336",2002,34
62,--,Mike Bliss,121,-4428,1,0,0,0,0,"$81,942",2002,34
63,+13,Jack Sprague,116,-4433,2,0,0,0,0,"$92,925",2002,34
64,-1,Tim Sauter,113,-4436,2,0,0,0,0,"$85,060",2002,34
65,-1,Dick Trickle,111,-4438,3,0,0,0,0,"$136,830",2002,34
66,-1,Robert Pressley,97,-4452,1,0,0,0,0,"$150,859",2002,34
67,-1,Tom Hubert,91,-4458,1,0,0,0,0,"$41,925",2002,34
68,-1,Ron Fellows,88,-4461,1,0,0,0,0,"$47,930",2002,34
69,-1,Jay Sauter,86,-4463,2,0,0,0,0,"$94,682",2002,34
70,-1,Stuart Kirby,86,-4463,2,0,0,0,0,"$105,503",2002,34
71,-1,Hideo Fukuyama,80,-4469,2,0,0,0,0,"$79,005",2002,34
72,-1,Kirk Shelmerdine,77,-4472,2,0,0,0,0,"$97,127",2002,34
73,-1,Lance Hooper,70,-4479,1,0,0,0,0,"$51,840",2002,34
74,-1,Andy Hillenburg,68,-4481,2,0,0,0,0,"$101,629",2002,34
75,-1,Jim Inglebright,67,-4482,1,0,0,0,0,"$47,190",2002,34
76,-1,Chad Little,64,-4485,1,0,0,0,0,"$49,745",2002,34
77,--,Hank Parker Jr,64,-4485,1,0,0,0,0,"$39,625",2002,34
78,-1,Carl Long,46,-4503,2,0,0,0,0,"$140,513",2002,34
79,-1,Jason Small,40,-4509,1,0,0,0,0,"$41,130",2002,34
80,-1,Dave Marcis,37,-4512,1,0,0,0,0,"$137,110",2002,34
81,-1,Austin Cameron,37,-4512,1,0,0,0,0,"$46,945",2002,34
82,-1,Joe Varde,37,-4512,1,0,0,0,0,"$37,610",2002,34
83,-1,Randy Renfrow,34,-4515,1,0,0,0,0,"$71,193",2002,34
84,-1,Gary Bradberry,34,-4515,1,0,0,0,0,"$40,399",2002,34
85,-1,Jason Hedlesky,34,-4515,1,0,0,0,0,"$39,160",2002,34
1,--,Tony Stewart,4691,0,35,2,3,15,21,"$4,606,600",2002,35
2,--,Mark Martin,4602,-89,35,0,1,11,21,"$5,131,320",2002,35
3,+2,Kurt Busch,4461,-230,35,1,3,11,19,"$3,426,550",2002,35
4,-1,Jimmie Johnson,4453,-238,35,4,3,6,20,"$2,788,800",2002,35
5,+1,Rusty Wallace,4453,-238,35,1,0,7,17,"$4,004,000",2002,35
6,+1,Jeff Gordon,4452,-239,35,3,3,12,19,"$4,828,890",2002,35
7,-3,Ryan Newman,4438,-253,35,6,1,14,21,"$4,273,580",2002,35
8,--,Matt Kenseth,4389,-302,35,1,5,11,19,"$3,834,300",2002,35
9,--,Dale Jarrett,4292,-399,35,1,2,10,18,"$3,846,520",2002,35
10,--,Ricky Rudd,4217,-474,35,1,1,8,12,"$3,923,090",2002,35
11,--,Dale Earnhardt Jr,4165,-526,35,2,2,11,16,"$4,510,150",2002,35
12,--,Jeff Burton,4094,-597,35,0,0,4,13,"$3,667,880",2002,35
13,--,Bill Elliott,4012,-679,35,4,2,6,12,"$3,661,430",2002,35
14,--,Michael Waltrip,3945,-746,35,0,1,4,10,"$2,784,830",2002,35
15,--,Ricky Craven,3797,-894,35,2,0,3,9,"$2,442,550",2002,35
16,+1,Bobby Labonte,3734,-957,35,0,1,5,7,"$3,767,220",2002,35
17,-1,Sterling Marlin,3703,-988,29,0,2,8,14,"$3,711,150",2002,35
18,--,Jeff Green,3655,-1036,35,0,0,4,6,"$2,098,840",2002,35
19,--,Dave Blaney,3636,-1055,35,0,0,0,5,"$2,633,620",2002,35
20,--,Robby Gordon,3547,-1144,35,0,0,1,5,"$2,985,610",2002,35
21,--,Kyle Petty,3431,-1260,35,0,0,0,1,"$1,954,450",2002,35
22,--,Kevin Harvick,3398,-1293,34,1,1,5,8,"$3,659,150",2002,35
23,--,Terry Labonte,3338,-1353,35,0,0,1,4,"$3,073,180",2002,35
24,+1,Elliott Sadler,3280,-1411,35,0,0,2,6,"$3,316,090",2002,35
25,-1,Jeremy Mayfield,3245,-1446,35,0,0,2,4,"$2,448,610",2002,35
26,--,Ward Burton,3235,-1456,35,1,2,3,8,"$4,763,780",2002,35
27,--,Jimmy Spencer,3150,-1541,33,0,0,2,6,"$2,100,740",2002,35
28,--,John Andretti,3115,-1576,35,0,0,0,1,"$2,890,370",2002,35
29,--,Johnny Benson Jr,3008,-1683,30,0,1,3,7,"$2,674,220",2002,35
30,--,Ken Schrader,2872,-1819,35,0,0,0,0,"$2,409,860",2002,35
31,--,Mike Skinner,2831,-1860,35,0,0,0,1,"$2,056,860",2002,35
32,--,Bobby Hamilton,2698,-1993,30,0,0,0,2,"$2,123,510",2002,35
33,+1,Steve Park,2582,-2109,31,0,0,0,2,"$2,605,540",2002,35
34,-1,Casey Atwood,2569,-2122,34,0,0,0,0,"$1,951,080",2002,35
35,--,Joe Nemechek,2502,-2189,32,0,0,2,2,"$2,231,150",2002,35
36,--,Brett Bodine,2276,-2415,32,0,0,0,0,"$1,766,820",2002,35
37,--,Jerry Nadeau,2250,-2441,28,0,0,0,1,"$1,801,760",2002,35
38,--,Todd Bodine,1987,-2704,24,1,0,1,4,"$1,879,770",2002,35
39,--,Hut Stricklin,1781,-2910,22,0,0,0,0,"$1,313,550",2002,35
40,--,Kenny Wallace,1774,-2917,20,0,0,0,1,"$1,336,330",2002,35
41,--,Stacy Compton,1527,-3164,21,0,0,0,0,"$1,185,710",2002,35
42,--,Mike Wallace,1421,-3270,20,0,0,0,1,"$1,225,840",2002,35
43,--,Steve Grissom,769,-3922,10,0,0,0,1,"$529,781",2002,35
44,--,Geoffrey Bodine,736,-3955,9,0,0,1,2,"$1,158,640",2002,35
45,--,Hermie Sadler,688,-4003,10,0,0,0,0,"$473,290",2002,35
46,+2,Jamie McMurray,582,-4109,5,0,1,1,2,"$586,605",2002,35
47,-1,Rick Mast,576,-4115,9,0,0,0,0,"$469,843",2002,35
48,-1,Buckshot Jones,559,-4132,7,0,0,0,0,"$394,223",2002,35
49,--,Greg Biffle,482,-4209,6,0,0,0,0,"$343,109",2002,35
50,+1,Tony Raines,382,-4309,7,0,0,0,0,"$326,042",2002,35
51,-1,Shawna Robinson,361,-4330,7,0,0,0,0,"$428,519",2002,35
52,--,Ted Musgrave,337,-4354,4,0,0,0,0,"$241,945",2002,35
53,+1,Derrike Cope,300,-4391,6,0,0,0,0,"$295,441",2002,35
54,-1,Frank Kimmel,292,-4399,6,0,0,0,0,"$407,579",2002,35
55,--,Morgan Shepherd,202,-4489,5,0,0,0,0,"$214,397",2002,35
56,+2,Scott Wimmer,192,-4499,3,0,0,0,0,"$143,110",2002,35
57,+4,Ron Hornaday,177,-4514,3,0,0,0,0,"$181,611",2002,35
58,-2,Boris Said,164,-4527,2,0,0,0,0,"$87,400",2002,35
59,-2,PJ Jones,160,-4531,1,0,0,1,1,"$65,950",2002,35
60,-1,Scott Pruett,150,-4541,1,0,0,0,1,"$66,690",2002,35
61,-1,Kevin Lepage,132,-4559,3,0,0,0,0,"$173,787",2002,35
62,--,Mike Bliss,121,-4570,1,0,0,0,0,"$81,942",2002,35
63,--,Jack Sprague,116,-4575,2,0,0,0,0,"$92,925",2002,35
64,--,Tim Sauter,113,-4578,2,0,0,0,0,"$85,060",2002,35
65,--,Dick Trickle,111,-4580,3,0,0,0,0,"$136,830",2002,35
66,--,Robert Pressley,97,-4594,1,0,0,0,0,"$150,859",2002,35
67,--,Tom Hubert,91,-4600,1,0,0,0,0,"$41,925",2002,35
68,--,Ron Fellows,88,-4603,1,0,0,0,0,"$47,930",2002,35
69,--,Jay Sauter,86,-4605,2,0,0,0,0,"$94,682",2002,35
70,--,Stuart Kirby,86,-4605,2,0,0,0,0,"$105,503",2002,35
71,--,Hideo Fukuyama,80,-4611,2,0,0,0,0,"$79,005",2002,35
72,--,Kirk Shelmerdine,77,-4614,2,0,0,0,0,"$97,127",2002,35
73,--,Lance Hooper,70,-4621,1,0,0,0,0,"$51,840",2002,35
74,--,Jason Leffler,70,-4621,1,0,0,0,0,"$40,925",2002,35
75,-1,Andy Hillenburg,68,-4623,2,0,0,0,0,"$101,629",2002,35
76,-1,Jim Inglebright,67,-4624,1,0,0,0,0,"$47,190",2002,35
77,-1,Chad Little,64,-4627,1,0,0,0,0,"$49,745",2002,35
78,-1,Hank Parker Jr,64,-4627,1,0,0,0,0,"$39,625",2002,35
79,-1,Carl Long,46,-4645,2,0,0,0,0,"$140,513",2002,35
80,-1,Jason Small,40,-4651,1,0,0,0,0,"$41,130",2002,35
81,--,Christian Fittipaldi,40,-4651,1,0,0,0,0,"$39,600",2002,35
82,-2,Dave Marcis,37,-4654,1,0,0,0,0,"$137,110",2002,35
83,-2,Austin Cameron,37,-4654,1,0,0,0,0,"$46,945",2002,35
84,-2,Joe Varde,37,-4654,1,0,0,0,0,"$37,610",2002,35
85,-2,Randy Renfrow,34,-4657,1,0,0,0,0,"$71,193",2002,35
86,-2,Gary Bradberry,34,-4657,1,0,0,0,0,"$40,399",2002,35
87,-2,Jason Hedlesky,34,-4657,1,0,0,0,0,"$39,160",2002,35
1,--,Tony Stewart,4800,0,36,2,3,15,21,"$4,695,150",2002,36
2,--,Mark Martin,4762,-38,36,0,1,12,22,"$5,279,400",2002,36
3,--,Kurt Busch,4641,-159,36,1,4,12,20,"$3,723,650",2002,36
4,+2,Jeff Gordon,4607,-193,36,3,3,13,20,"$4,981,170",2002,36
5,-1,Jimmie Johnson,4600,-200,36,4,3,6,21,"$2,847,700",2002,36
6,+1,Ryan Newman,4593,-207,36,6,1,14,22,"$4,373,830",2002,36
7,-2,Rusty Wallace,4574,-226,36,1,0,7,17,"$4,090,050",2002,36
8,--,Matt Kenseth,4432,-368,36,1,5,11,19,"$3,888,850",2002,36
9,--,Dale Jarrett,4415,-385,36,1,2,10,18,"$3,935,670",2002,36
10,--,Ricky Rudd,4323,-477,36,1,1,8,12,"$4,009,380",2002,36
11,--,Dale Earnhardt Jr,4270,-530,36,2,2,11,16,"$4,570,980",2002,36
12,--,Jeff Burton,4259,-541,36,0,0,5,14,"$3,863,220",2002,36
13,--,Bill Elliott,4158,-642,36,4,2,6,13,"$3,753,490",2002,36
14,--,Michael Waltrip,3985,-815,36,0,1,4,10,"$2,829,180",2002,36
15,--,Ricky Craven,3888,-912,36,2,0,3,9,"$2,493,720",2002,36
16,--,Bobby Labonte,3810,-990,36,0,1,5,7,"$3,851,770",2002,36
17,+1,Jeff Green,3704,-1096,36,0,0,4,6,"$2,135,820",2002,36
18,-1,Sterling Marlin,3703,-1097,29,0,2,8,14,"$3,711,150",2002,36
19,--,Dave Blaney,3670,-1130,36,0,0,0,5,"$2,677,710",2002,36
20,--,Robby Gordon,3632,-1168,36,0,0,1,5,"$3,054,240",2002,36
21,+1,Kevin Harvick,3501,-1299,35,1,1,5,8,"$3,748,100",2002,36
22,-1,Kyle Petty,3501,-1299,36,0,0,0,1,"$1,995,820",2002,36
23,+1,Elliott Sadler,3418,-1382,36,0,0,2,7,"$3,390,690",2002,36
24,-1,Terry Labonte,3417,-1383,36,0,0,1,4,"$3,143,990",2002,36
25,+1,Ward Burton,3362,-1438,36,1,2,3,8,"$4,849,880",2002,36
26,-1,Jeremy Mayfield,3309,-1491,36,0,0,2,4,"$2,494,580",2002,36
27,--,Jimmy Spencer,3187,-1613,34,0,0,2,6,"$2,136,790",2002,36
28,--,John Andretti,3161,-1639,36,0,0,0,1,"$2,954,230",2002,36
29,--,Johnny Benson Jr,3132,-1668,31,0,1,3,7,"$2,746,670",2002,36
30,--,Ken Schrader,2954,-1846,36,0,0,0,0,"$2,460,140",2002,36
